0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.36572226881980896,0.47184035181999207,0.35669949650764465,0.479816198348999,0.3554385304450989,0.46932440996170044,0.36646631360054016,0.49414995312690735,0.3635930120944977,0.4686541259288788,0.4423568844795227,0.5099077224731445,0.42284855246543884,0.44803890585899353,0.528854250907898,0.517742931842804,0.43953245878219604,0.3920002579689026,0.5978912711143494,0.5195390582084656,0.433570921421051,0.33343151211738586,0.5950188636779785,0.49427154660224915,0.5913059115409851,0.45447540283203125,0.6991420388221741,0.49518734216690063,0.7022290229797363,0.44815298914909363,0.798195481300354,0.49681001901626587,0.8019468188285828,0.4448370337486267,0.43187376856803894,0.47850993275642395
0.4001788794994354,0.4944564998149872,0.393000066280365,0.5006336569786072,0.3938721716403961,0.49318569898605347,0.4025591015815735,0.5104902386665344,0.40029507875442505,0.4890739917755127,0.4594181478023529,0.5220246315002441,0.445248544216156,0.4706450402736664,0.5284697413444519,0.5327151417732239,0.44787365198135376,0.42591753602027893,0.5925481915473938,0.5356938242912292,0.44818946719169617,0.381284236907959,0.5947465300559998,0.5095378160476685,0.5924006104469299,0.47296610474586487,0.6831638216972351,0.5089437365531921,0.6849122643470764,0.4720163941383362,0.7627400159835815,0.5146768689155579,0.7693384885787964,0.47542181611061096,0.45248880982398987,0.4967391788959503
0.3832312226295471,0.49267131090164185,0.37594079971313477,0.49790868163108826,0.3754902482032776,0.48839321732521057,0.38519421219825745,0.5056350827217102,0.3820594251155853,0.4807737171649933,0.44470304250717163,0.5120267868041992,0.42403697967529297,0.46140244603157043,0.5118482708930969,0.5180288553237915,0.4265788495540619,0.4185866713523865,0.5773429274559021,0.5174595713615417,0.41854336857795715,0.3743090331554413,0.5727735161781311,0.4966489374637604,0.5674981474876404,0.4644440710544586,0.667946994304657,0.4930172860622406,0.6685827970504761,0.46240314841270447,0.7512295842170715,0.4977380633354187,0.7616338729858398,0.4624292850494385,0.4351392388343811,0.4870900809764862
0.39840954542160034,0.5018213987350464,0.3913135826587677,0.507642924785614,0.3907162845134735,0.4994259476661682,0.40058255195617676,0.5171232223510742,0.3981401026248932,0.4940815567970276,0.4561786353588104,0.5277261137962341,0.44384828209877014,0.4775415062904358,0.5248712301254272,0.5387964844703674,0.44784313440322876,0.43555283546447754,0.5923916101455688,0.540695071220398,0.44809237122535706,0.3930639624595642,0.5874153971672058,0.5161903500556946,0.5836057066917419,0.4804397225379944,0.6813352704048157,0.5162745714187622,0.677674412727356,0.4787735044956207,0.7681620717048645,0.5233052372932434,0.7622871398925781,0.4812534749507904,0.45026320219039917,0.5037717819213867
0.38547223806381226,0.48708394169807434,0.376290887594223,0.4942772388458252,0.37602749466896057,0.48665928840637207,0.38701778650283813,0.5071965456008911,0.38187333941459656,0.48572421073913574,0.4586232006549835,0.520351231098175,0.42373132705688477,0.45939990878105164,0.5449830293655396,0.5270889401435852,0.4145488142967224,0.4051491916179657,0.612511157989502,0.5221676230430603,0.40424254536628723,0.348972350358963,0.5963103175163269,0.5014880895614624,0.5871949195861816,0.46236151456832886,0.687122642993927,0.5016176700592041,0.688238263130188,0.45520782470703125,0.7834963202476501,0.5091428756713867,0.779790997505188,0.45599204301834106,0.44066208600997925,0.4893724024295807
0.3773009479045868,0.5400204062461853,0.3700276017189026,0.5463657975196838,0.36925429105758667,0.5370872616767883,0.37751200795173645,0.5559054613113403,0.37342384457588196,0.53342205286026,0.43027645349502563,0.5673543810844421,0.42107662558555603,0.5189857482910156,0.5015107989311218,0.5780045390129089,0.42790254950523376,0.47552695870399475,0.5657256245613098,0.5809857249259949,0.43074601888656616,0.42620396614074707,0.5610479116439819,0.556829571723938,0.5592030882835388,0.5225683450698853,0.6549456715583801,0.5559470057487488,0.6547709703445435,0.5191901326179504,0.7428727149963379,0.560371458530426,0.7442415356636047,0.5209758281707764,0.4260786473751068,0.5429753661155701
0.2481773942708969,0.47074654698371887,0.23838481307029724,0.4786973297595978,0.23695781826972961,0.4666082561016083,0.2465302050113678,0.4910883605480194,0.2410760074853897,0.4613378047943115,0.32391396164894104,0.5062326192855835,0.30142131447792053,0.4402894377708435,0.4124657213687897,0.5161517858505249,0.3078196942806244,0.3877176344394684,0.48886004090309143,0.5156755447387695,0.29843857884407043,0.3252369463443756,0.4842626452445984,0.492940217256546,0.4800473749637604,0.4523787498474121,0.5917712450027466,0.49448204040527344,0.5927335023880005,0.4471553862094879,0.6848847270011902,0.4959014058113098,0.6847449541091919,0.4452313780784607,0.3121981918811798,0.47371283173561096
0.3251931667327881,0.5080941319465637,0.3158794045448303,0.5161831378936768,0.3149106502532959,0.504263162612915,0.32399746775627136,0.5295305848121643,0.31984755396842957,0.4981245696544647,0.3935618996620178,0.5396445989608765,0.37330958247184753,0.48100513219833374,0.4755549430847168,0.5478606820106506,0.3791428208351135,0.42508670687675476,0.5468838810920715,0.5499160885810852,0.3741430640220642,0.36237940192222595,0.5471873879432678,0.5227149724960327,0.5458377003669739,0.48450523614883423,0.6622571349143982,0.5298778414726257,0.6673736572265625,0.4788490831851959,0.7476505637168884,0.5317631959915161,0.760560929775238,0.4782072603702545,0.3818068206310272,0.5101279616355896
0.3252294361591339,0.5029608011245728,0.31795114278793335,0.5078263878822327,0.31697210669517517,0.5001906752586365,0.3255162537097931,0.5155841112136841,0.3217221796512604,0.49349862337112427,0.38111284375190735,0.525492787361145,0.366513729095459,0.4748319983482361,0.4529285728931427,0.5357444882392883,0.37291964888572693,0.43317580223083496,0.5225344300270081,0.5365463495254517,0.37361568212509155,0.38765501976013184,0.5149664282798767,0.5121675729751587,0.5103437900543213,0.47595757246017456,0.6047808527946472,0.5110647082328796,0.6034128069877625,0.4730950891971588,0.6853635907173157,0.5099471211433411,0.687116801738739,0.4757838249206543,0.3739171326160431,0.5008078813552856
0.3603843152523041,0.44965896010398865,0.3504759669303894,0.45618748664855957,0.34999579191207886,0.4466075301170349,0.35718056559562683,0.4693177044391632,0.3542752265930176,0.4435714781284332,0.4310237467288971,0.4883155822753906,0.411553293466568,0.42298153042793274,0.5087446570396423,0.4968077838420868,0.4233085811138153,0.37015336751937866,0.5758488774299622,0.4972997009754181,0.4163196086883545,0.30712026357650757,0.5779899954795837,0.46910351514816284,0.5757383704185486,0.43268972635269165,0.6772257685661316,0.4731931686401367,0.6763736605644226,0.4260818660259247,0.7735399007797241,0.4758445620536804,0.7760715484619141,0.42507389187812805,0.4206306040287018,0.4554611146450043
